Name New_Price Preowned_Price Download_Price Other_Price Console Genre
Eggheads 0.0 6.0 6.0 0.0 NDS Puzzle
"Little Britain: The Video Game" 0.0 1.99 1.99 3.75 PSP Puzzle
"Hidden Mysteries Forbidden City" 0.0 8.88 8.88 0.0 PC Puzzle
"Smiley World: Island Challenge" 0.0 10.88 10.88 0.0 NDS Puzzle
"Sherlock Holmes: The Secret Of The Silver Earring" 0.0 7.95 7.95 0.0 Wii Puzzle
"Brain College: Tropical Lost Island" 0.0 1.79 1.79 0.0 PC Puzzle
"Bendy and the Ink Machine" 29.99 0.0 0.0 45.88 Switch Puzzle
"Geometry Wars: Galaxies" 10.99 0.0 0.0 4.16 Wii Puzzle
"Nintendo Presents: Crossword Collection" 0.0 4.99 4.99 0.0 NDS Puzzle
Catherine 0.0 16.99 16.99 0.0 "Xbox 360" Puzzle
"Challenge Me: Brain Puzzles 2" 33.45 0.0 0.0 10.88 NDS Puzzle
"Steins;Gate Elite Limited Edition" 79.99 0.0 0.0 0.0 Switch Puzzle
"Bubble Bobble Old & New" 0.0 14.88 14.88 0.0 "Game Boy Advance" Puzzle
"Unravel Yarny Bundle" 23.49 0.0 0.0 35.88 "PlayStation 4" Puzzle
"Every Extend Extra" 3.03 0.0 0.0 3.99 PSP Puzzle
"Virtue's Last Reward" 27.89 0.0 0.0 14.9 "PS Vita" Puzzle
"Jewel Link: Atlantic Quest" 0.0 5.13 5.13 0.0 NDS Puzzle
"Portal 2 Classics" 30.99 0.0 0.0 25.51 "Xbox 360" Puzzle
"Bomberman 2" 0.0 31.88 31.88 0.0 NDS Puzzle
"Ricky Raccoon" 0.0 4.99 4.99 0.0 PC Puzzle
"Perfect Universe" 0.0 7.99 7.99 0.0 PC Puzzle
Picross 0.0 4.78 4.78 0.0 NDS Puzzle
"Margots Bepuzzled" 0.0 4.11 4.11 0.0 Wii Puzzle
"Puzzle Quest: Challenge of the Warlords" 0.0 12.88 12.88 0.0 NDS Puzzle
"Jewel Quest IV - Heritage" 0.0 19.99 19.99 0.0 2DS/3DS Puzzle
"Mystery Tales: Time Travel" 0.0 4.69 4.69 0.0 NDS Puzzle
Lemmings 0.0 4.17 4.17 0.0 PSP Puzzle
"Mystery Case Files Huntsville" 0.0 0.0 0.0 0.0 PC Puzzle
"Bejeweled 3" 0.0 17.88 17.88 0.0 "PlayStation 3" Puzzle
"Who Wants to be a Millionaire" 18.99 0.0 0.0 7.41 Wii Puzzle
"Murder on the Titanic" 45.35 0.0 0.0 15.29 2DS/3DS Puzzle
"Jewel Master: Cradle of Rome" 0.0 4.95 4.95 0.0 NDS Puzzle
"Harvest Moon Mad Dash" 29.99 0.0 0.0 37.95 "PlayStation 4" Puzzle
"Mystery Case Files: Prime Suspects" 0.0 2.24 2.24 0.0 PC Puzzle
"Chateau Garden" 0.0 4.99 4.99 0.0 PC Puzzle
"Fritz Chess" 0.0 13.61 13.61 0.0 Wii Puzzle
"Hidden Mysteries: Titanic" 0.0 6.0 6.0 0.0 Wii Puzzle
Actionloop 0.0 4.64 4.64 0.0 NDS Puzzle
"Bejeweled Twist" 0.0 5.99 5.99 0.0 PC Puzzle
"Ultimate Board Game Collection - GAME Exclusive!" 0.0 7.76 7.76 0.0 PSP Puzzle
Gunpey 0.0 3.71 3.71 0.0 PSP Puzzle
"Cubic Ninja" 0.0 19.62 19.62 0.0 2DS/3DS Puzzle
"Womens Murder Club: Games of Passion" 0.0 3.7 3.7 0.0 NDS Puzzle
"Puyo Pop Fever" 0.0 11.6 11.6 0.0 NDS Puzzle
Deponia 0.0 9.88 9.88 0.0 PC Puzzle
"CSI: Fatal Conspiracy" 0.0 6.02 6.02 0.0 "Xbox 360" Puzzle
"Mahjong Mysteries: Ancient Athena" 0.0 6.1 6.1 0.0 2DS/3DS Puzzle
Jenga 0.0 9.88 9.88 0.0 NDS Puzzle
"Zoo Keeper" 0.0 2.8 2.8 0.0 NDS Puzzle
"Picture Puzzle Collection: The Dutch Masters" 0.0 4.01 4.01 0.0 NDS Puzzle
"Witches & Vampires: The Secrets Of Ashburry" 0.0 12.88 12.88 0.0 NDS Puzzle
"Go! Sudoku" 0.0 1.99 1.99 8.88 PSP Puzzle
"Gottlieb Pinball Classics" 0.0 4.66 4.66 0.0 PSP Puzzle
"Bomberman Land" 0.0 10.71 10.71 0.0 PSP Puzzle
"Trivial Pursuit" 0.0 4.65 4.65 0.0 Wii Puzzle
"Jewel Link: Legends of Atlantis" 0.0 5.3 5.3 0.0 2DS/3DS Puzzle
"de Blob" 11.8 0.0 0.0 3.59 Wii Puzzle
"Jewel Legends Tree Of Life" 0.0 9.85 9.85 0.0 NDS Puzzle
"Jelly Belly: Ballistic Beans" 10.85 0.0 0.0 3.88 Wii Puzzle
"Layton's Mystery Journey: Kat's Cosplay & Puzzles Set" 0.0 1.79 1.79 0.0 2DS/3DS Puzzle
"Telly Addicts" 0.0 8.88 8.88 0.0 NDS Puzzle
"Brain Challenge" 0.0 3.11 3.11 0.0 NDS Puzzle
Gunpey 0.0 8.88 8.88 0.0 NDS Puzzle
"4 Elements" 7.99 0.0 0.0 5.56 NDS Puzzle
"Brain Benders" 0.0 3.32 3.32 0.0 NDS Puzzle
"Bomberman Land Touch! 2" 0.0 31.88 31.88 0.0 NDS Puzzle
"Aura: Fate of the Ages" 0.0 4.49 4.49 0.0 PC Puzzle
"Mystery Chronicles: Murder Among Friends" 0.0 3.59 3.59 0.0 PC Puzzle
"Secrets of the Titanic" 0.0 9.36 9.36 0.0 NDS Puzzle
"Hidden Mysteries Vampire Secrets" 0.0 5.5 5.5 0.0 NDS Puzzle
"Mahjong 3DS: Warriors of the Emperor" 19.99 0.0 0.0 11.87 2DS/3DS Puzzle
"Puzzler World" 0.0 3.47 3.47 0.0 NDS Puzzle
"Secrets Of The Vatican" 2.5 0.0 0.0 0.0 PC Puzzle
"Deal or No Deal: The Banker is Back" 0.0 9.88 9.88 0.0 NDS Puzzle
"Ape Academy" 0.0 7.99 7.99 0.0 PSP Puzzle
Lemmings 0.0 11.88 11.88 0.0 "PlayStation 2" Puzzle
Frantix 0.0 1.99 1.99 3.55 PSP Puzzle
"Ghostly Adventures Triple Pack" 0.0 4.49 4.49 0.0 PC Puzzle
"Jewel Venture" 0.0 4.99 4.99 0.0 PC Puzzle
"Sudoku Ball Detective" 0.0 4.88 4.88 0.0 NDS Puzzle
"Tetris Party Deluxe" 38.89 0.0 0.0 9.99 Wii Puzzle
"Around the World in 80 Days" 0.0 6.26 6.26 0.0 NDS Puzzle
"Ghost Whisperer" 5.38 0.0 0.0 0.0 PC Puzzle
"Zenses Rainforest" 0.0 0.49 0.49 8.55 NDS Puzzle
Bejeweled 3.4 0.0 0.0 0.0 PC Puzzle
"Super Monkey Ball Adventure" 0.0 11.88 11.88 0.0 PSP Puzzle
"Mechanic Master" 9.45 0.0 0.0 3.59 NDS Puzzle
"Wii Chess" 15.55 0.0 0.0 4.98 Wii Puzzle
"Puzzler Collection" 17.75 0.0 0.0 2.66 Wii Puzzle
"Black the Fall" 0.0 11.99 11.99 0.0 "Xbox One" Puzzle
"Unravel Yarny Bundle" 0.0 33.88 33.88 0.0 "Xbox One" Puzzle
"Tetris DS" 0.0 9.07 9.07 0.0 NDS Puzzle
"Margot’s Word Brain" 0.0 2.69 2.69 0.0 NDS Puzzle
"Cradle of Persia" 0.0 4.73 4.73 0.0 NDS Puzzle
"The Adventures of Robinson Crusoe" 0.0 8.88 8.88 0.0 PC Puzzle
"Shattered Minds: Encore" 3.47 0.0 0.0 0.0 PC Puzzle
"Solitaire, Mahjong & Tangram: 3 in 1" 0.0 4.69 4.69 0.0 NDS Puzzle
"Grave Danger" 24.99 22.99 22.99 15.44 "PlayStation 4" Puzzle
"Junior Brain Trainer 2" 0.0 7.99 7.99 0.0 NDS Puzzle
"Jewels Of The Ages" 0.0 6.04 6.04 0.0 NDS Puzzle
"Puyo Pop Fever" 0.0 9.88 9.88 0.0 "PlayStation 2" Puzzle
"Steins;Gate Elite" 49.99 0.0 0.0 56.88 "PlayStation 4" Puzzle
"Disney's Frozen" 0.0 5.73 5.73 0.0 NDS Puzzle
"The Professor's Brain Trainer: Memory" 0.0 2.51 2.51 0.0 NDS Puzzle
"Jewel Quest II" 0.0 8.88 8.88 0.0 PC Puzzle
Scribblenauts 19.99 0.0 0.0 3.56 NDS Puzzle
"Bejeweled Twist" 0.0 4.57 4.57 0.0 NDS Puzzle
"Nostradamus: The Last Prophecy" 16.23 0.0 0.0 0.0 PC Puzzle
"Meteos: Disney Magic" 0.0 5.39 5.39 0.0 NDS Puzzle
"Youda Legend 2 - The Golden Bird of Paradise" 0.0 10.88 10.88 0.0 NDS Puzzle
"Take a Break's Puzzle Master" 12.85 0.0 0.0 3.0 NDS Puzzle
"Neopets Puzzle Adventure" 0.0 3.6 3.6 0.0 Wii Puzzle
"Jewel Adventures" 0.0 6.35 6.35 0.0 NDS Puzzle
"Carol Vorderman's Sudoku" 0.0 1.99 1.99 8.88 PSP Puzzle
"Jack the Ripper" 7.7 0.0 0.0 8.88 PC Puzzle
"Scribblenauts Unlimited" 0.0 16.76 16.76 0.0 2DS/3DS Puzzle
"Honeycomb Beat" 0.0 4.49 4.49 0.0 NDS Puzzle
"deBlob 2: Underground" 8.44 0.0 0.0 4.11 Wii Puzzle
"Sherlock Holmes and the Hound of Baskervilles" 2.75 0.0 0.0 0.0 PC Puzzle
"The Lost Treasures of Alexandria" 0.0 12.88 12.88 0.0 NDS Puzzle
"Buzz! Brain Bender" 0.0 3.7 3.7 0.0 PSP Puzzle
"Mystery Stories: Curse of the Ancient Spirits" 0.0 5.45 5.45 0.0 NDS Puzzle
MYST 0.0 9.64 9.64 0.0 NDS Puzzle
"Ghost Trick Phantom Detective" 0.0 35.64 35.64 0.0 NDS Puzzle
"Tetris 3D" 0.0 16.88 16.88 0.0 2DS/3DS Puzzle
"Challenge Me: Maths Workout" 0.0 7.76 7.76 0.0 NDS Puzzle
"Tetris Ultimate" 0.0 17.68 17.68 0.0 2DS/3DS Puzzle
"Hot Brain" 0.0 2.69 2.69 0.0 PSP Puzzle
Iconoclasts 0.0 17.99 17.99 0.0 Switch Puzzle
TouchMaster 25.99 0.0 0.0 3.95 NDS Puzzle
"Hidden Mysteries Triple Pack" 0.0 8.88 8.88 0.0 PC Puzzle
"Sudoku - The Puzzle Game Collection" 35.95 0.0 0.0 15.85 2DS/3DS Puzzle
"CSI: Fatal Conspiracy" 45.99 0.0 0.0 10.16 "PlayStation 3" Puzzle
"Arizona Rose and the Pirate's Riddles" 4.99 0.0 0.0 0.0 PC Puzzle
"Crazy Machines Ultimate Edition" 3.23 0.0 0.0 8.88 PC Puzzle
"Crime Lab: Body of Evidence" 0.0 3.98 3.98 0.0 NDS Puzzle
"Hidden Expedition: Amazon" 0.0 2.69 2.69 0.0 PC Puzzle
"Yu-Gi-Oh World Championship 2011: Over the Nexus" 0.0 39.88 39.88 0.0 NDS Puzzle
"More Brain Training from Dr. Kawashima" 0.0 3.07 3.07 0.0 NDS Puzzle
"Game Party 3" 45.75 0.0 0.0 5.98 Wii Puzzle
"Professor Layton and the Miracle Mask" 39.99 31.99 31.99 12.65 2DS/3DS Puzzle
"Mystery Case Files: Madame Fate" 0.0 5.39 5.39 0.0 PC Puzzle
"Arkanoid DS" 0.0 5.9 5.9 0.0 NDS Puzzle
"Jewel Master Cradle of Egypt 2" 0.0 9.25 9.25 0.0 2DS/3DS Puzzle
"Jewel Quest Mysteries : Curse Of The Emerald Tear" 0.0 3.59 3.59 0.0 NDS Puzzle
SpinOut 0.0 11.88 11.88 0.0 PSP Puzzle
"Layton's Mystery Journey: Anton-ish Attire & Puzzle" 0.0 1.79 1.79 0.0 2DS/3DS Puzzle
"Margot's Word Brain" 7.45 0.0 0.0 2.86 Wii Puzzle
"Jane Angel Templar Mystery" 0.0 7.99 7.99 0.0 PC Puzzle
"Sushi Academy" 15.67 0.0 0.0 5.99 NDS Puzzle
"Aztec Venture" 0.0 4.99 4.99 0.0 PC Puzzle
"Drawn:The Painted Tower" 5.99 0.0 0.0 2.24 PC Puzzle
"Cut the Rope: Triple Treats" 22.2 0.0 0.0 12.85 2DS/3DS Puzzle
CrossworDS 0.0 3.21 3.21 0.0 NDS Puzzle
"Rainbow Island Evolution" 0.0 8.98 8.98 0.0 PSP Puzzle
"Secret Files: Tunguska" 0.0 5.39 5.39 0.0 PC Puzzle
"Spirit of Wandering" 7.7 0.0 0.0 2.49 PC Puzzle
"7 Wonders: Treasures of 7" 0.0 5.34 5.34 0.0 NDS Puzzle
"Doodle Jump Adventures" 18.99 0.0 0.0 8.75 2DS/3DS Puzzle
"Bit.Trip Complete" 28.95 0.0 0.0 12.73 Wii Puzzle
"Mercury Meltdown" 0.0 1.99 1.99 5.99 PSP Puzzle
"Warioware: Smooth Moves - Nintendo Selects" 0.0 9.97 9.97 0.0 Wii Puzzle
"Me and My Katamari" 0.0 5.99 5.99 0.0 PSP Puzzle
"Mario vs. Donkey Kong 2: March of the Minis" 0.0 19.88 19.88 0.0 NDS Puzzle
"Murder In Venice" 27.95 0.0 0.0 6.27 NDS Puzzle
"Capcom Puzzle World" 0.0 7.98 7.98 0.0 PSP Puzzle
Trioncube 32.49 0.0 0.0 3.7 NDS Puzzle
"Mystery Legends: Beauty and the Beast Collector's Edition" 7.7 0.0 0.0 0.0 PC Puzzle
"Gitaroo Man Lives!" 0.0 15.88 15.88 0.0 PSP Puzzle
"Prism: Light the Way" 0.0 4.08 4.08 0.0 NDS Puzzle
"Titanic Mystery" 0.0 5.09 5.09 0.0 NDS Puzzle
"Yesterday Origins" 20.95 0.0 0.0 21.85 Switch Puzzle
"Luxor - the Kings Collection" 0.0 8.88 8.88 0.0 PC Puzzle
"Syberia 2" 0.0 10.88 10.88 0.0 Xbox Puzzle
"Puzzle Chronicles" 0.0 3.99 3.99 5.63 PSP Puzzle
"Ivy the Kiwi" 28.99 0.0 0.0 11.88 NDS Puzzle
"Deal or no Deal" 15.45 0.0 0.0 2.99 NDS Puzzle
"Bit Trip Saga" 23.74 0.0 0.0 12.88 2DS/3DS Puzzle
"Steins;Gate Elite Limited Edition" 79.99 0.0 0.0 0.0 "PlayStation 4" Puzzle
"The Quest Trio" 0.0 5.12 5.12 0.0 NDS Puzzle
"Telly Addicts" 47.45 0.0 0.0 3.58 PSP Puzzle
Mojo! 0.0 14.88 14.88 0.0 "PlayStation 2" Puzzle
"Redemption Cemetery: Curse of Ravens Collector's Edition" 2.48 0.0 0.0 0.0 PC Puzzle
"The Keepers" 4.99 0.0 0.0 10.88 PC Puzzle
"Cradle of Rome 2" 24.99 0.0 0.0 10.29 2DS/3DS Puzzle
"Mind, Body & Soul: Spellbound 2" 0.0 3.83 3.83 0.0 NDS Puzzle
Mahjongg 0.0 7.85 7.85 0.0 NDS Puzzle
KAZooK! 8.45 0.0 0.0 4.11 PSP Puzzle
"Ricky Raccoon 2 - Adventures in Egypt" 0.0 4.99 4.99 0.0 PC Puzzle
"World Series of Poker" 0.0 1.99 1.99 4.99 PSP Puzzle
"Jetix Puzzle Buzzle" 0.0 3.54 3.54 0.0 NDS Puzzle
"Life is Strange: Before the Storm Limited Edition" 0.0 17.4 17.4 0.0 "PlayStation 4" Puzzle
"Boom Blox Bash Party" 12.55 0.0 0.0 2.0 Wii Puzzle
"Professor Heinz Wolff's Gravity" 0.0 3.56 3.56 0.0 Wii Puzzle
LocoRoco 0.0 6.74 6.74 0.0 PSP Puzzle
"Scene It? Lights, Camera, Action" 0.0 6.85 6.85 0.0 "Xbox 360" Puzzle
"Bejeweled 3" 0.0 12.99 12.99 0.0 "Xbox 360" Puzzle
Countdown 0.0 5.63 5.63 0.0 Wii Puzzle
"Castlevania: Dawn of Sorrow" 0.0 39.95 39.95 0.0 NDS Puzzle
"Shifting World" 0.0 4.99 4.99 7.74 2DS/3DS Puzzle
"Scene It? Box Office Smash Solus Software" 0.0 7.62 7.62 0.0 "Xbox 360" Puzzle
"Criminal Minds" 0.0 9.88 9.88 0.0 PC Puzzle
"Mahjong Quest Expeditions" 0.0 7.79 7.79 0.0 NDS Puzzle
"Tetris Party Deluxe" 0.0 14.88 14.88 0.0 NDS Puzzle
"Agatha Christie: The ABC Murders" 9.25 0.0 0.0 3.28 NDS Puzzle
"Queen of Spades Collector's Edition" 7.7 0.0 0.0 0.0 PC Puzzle
"Arcade Zone" 0.0 11.59 11.59 0.0 Wii Puzzle
"Flipper Critters" 0.0 4.97 4.97 0.0 NDS Puzzle
"Jewel Link Safari Quest" 0.0 7.04 7.04 0.0 NDS Puzzle
"Solitaire: Ultimate Collection" 0.0 3.46 3.46 0.0 NDS Puzzle
"Sherlock Holmes: The Mystery of the Frozen City" 50.45 0.0 0.0 13.07 2DS/3DS Puzzle
"Titanic Mystery" 0.0 9.85 9.85 0.0 Wii Puzzle
"Who Wants to Be A Millionaire 2" 0.0 9.58 9.58 0.0 Wii Puzzle
"Joan Jade and the Gates of Xibalba" 0.0 27.88 27.88 0.0 NDS Puzzle
"JADE ROSSEAU" 2.4 0.0 0.0 8.88 PC Puzzle
"Puyo Pop Fever" 0.0 15.45 15.45 0.0 PSP Puzzle
"Lost Identities" 0.0 6.75 6.75 0.0 NDS Puzzle
"Mind Body & Soul: Big Word Puzzle Book" 0.0 8.59 8.59 0.0 NDS Puzzle
"Grave Danger" 24.99 19.99 19.99 22.99 Switch Puzzle
"The Mysterious Case of Dr Jekyll and Mr Hyde" 2.4 0.0 0.0 0.0 PC Puzzle
"Puzzler Collection" 0.0 4.95 4.95 0.0 NDS Puzzle
Pipemania 0.0 12.05 12.05 0.0 PSP Puzzle
"Puzzle Quest: Galactrix" 0.0 7.93 7.93 0.0 NDS Puzzle
"Jewel Master: Cradle of Egypt 2" 0.0 4.11 4.11 0.0 NDS Puzzle
Echoshift 0.0 1.99 1.99 4.63 PSP Puzzle
"The Complete CSI: Crime Scene Investigation" 0.0 8.88 8.88 0.0 PC Puzzle
"Darkness & Sorrow - 5 Game Pack" 7.7 0.0 0.0 10.88 PC Puzzle
Talkman 0.0 1.99 1.99 2.96 PSP Puzzle
"Touchmaster Connect" 0.0 3.9 3.9 0.0 NDS Puzzle
Polarium 0.0 8.88 8.88 0.0 NDS Puzzle
"CSI: Fatal Conspiracy" 0.0 9.88 9.88 0.0 PC Puzzle
Azada 2.98 0.0 0.0 0.0 PC Puzzle
"Jewel Quest Trilogy" 15.09 0.0 0.0 7.95 Wii Puzzle
"Spirit Camera: The Cursed Memoir" 0.0 24.2 24.2 0.0 2DS/3DS Puzzle
Bombastic 0.0 11.88 11.88 0.0 "PlayStation 2" Puzzle
"Colour Cross" 0.0 6.39 6.39 0.0 NDS Puzzle
"More Touchmaster" 0.0 5.64 5.64 0.0 NDS Puzzle
"Hidden Expedition:Devil's Triangle" 0.0 9.88 9.88 0.0 PC Puzzle
"Nervous Brickdown" 0.0 12.87 12.87 0.0 NDS Puzzle
"Jewel Quest Solitaire" 0.0 3.42 3.42 0.0 NDS Puzzle
"Match 3 Madness" 0.0 6.75 6.75 0.0 NDS Puzzle
"Tetris Evolution - Exclusive" 0.0 13.64 13.64 0.0 "Xbox 360" Puzzle
"Life is Strange: Before the Storm Limited Edition" 15.97 0.0 0.0 0.0 PC Puzzle
"Challenge Me: Word Puzzles" 11.35 0.0 0.0 4.12 Wii Puzzle
Bliss 0.0 4.3 4.3 0.0 PSP Puzzle
"1001 Crosswords" 6.74 0.0 0.0 3.59 NDS Puzzle
"Archer Maclean's Mercury" 0.0 1.99 1.99 3.95 PSP Puzzle
"Pokemon Link!" 0.0 17.99 17.99 0.0 NDS Puzzle
"Shutter Island" 2.94 0.0 0.0 1.79 PC Puzzle
"Mysteryville 2" 0.0 2.24 2.24 0.0 PC Puzzle
"Puzzler Mind Gym" 18.55 0.0 0.0 3.67 2DS/3DS Puzzle
"Sudoku Master" 0.0 3.6 3.6 0.0 NDS Puzzle
Mojo! 0.0 10.88 10.88 0.0 Xbox Puzzle
"Scribblenauts Unlimited" 0.0 11.89 11.89 0.0 Wii-U Puzzle
"Ivy the Kiwi" 0.0 8.94 8.94 0.0 Wii Puzzle
"7 Wonders: Treasures of Seven PC" 8.09 0.0 0.0 0.0 PC Puzzle
"National Geographic Challenge" 2.47 0.0 0.0 0.0 PC Puzzle
"Machinarium: Collector's Edition" 0.0 11.88 11.88 0.0 PC Puzzle
"Junior Classic Games" 0.0 11.88 11.88 0.0 NDS Puzzle
"Harvest Moon Mad Dash" 29.99 0.0 0.0 23.1 Switch Puzzle
"Mercury Meltdown Remix" 0.0 8.88 8.88 0.0 "PlayStation 2" Puzzle
"Aqua Panic" 0.0 3.56 3.56 0.0 NDS Puzzle
"Paw Patrol On A Roll" 0.0 34.99 34.99 0.0 "Xbox One" Puzzle
"Jewel Match 3" 0.0 8.75 8.75 0.0 NDS Puzzle
"Heroes of Hellas 2" 0.0 11.88 11.88 0.0 NDS Puzzle
"Jig-a-Pix Pets" 0.0 8.7 8.7 0.0 NDS Puzzle
"Challenge Me Kids: Brain Games" 0.0 15.88 15.88 0.0 NDS Puzzle
"Kirby's Extra Epic Yarn" 34.99 0.0 0.0 32.49 2DS/3DS Puzzle
"Move Mind Benders" 18.85 0.0 0.0 9.85 "PlayStation 3" Puzzle
"Jewel Quest Expeditions" 0.0 3.45 3.45 0.0 NDS Puzzle
"Candle: The Power of the Flame" 24.49 0.0 0.0 32.88 Switch Puzzle
"Vampire Saga:Pandora's Box" 4.99 0.0 0.0 2.69 PC Puzzle
"Tofu Collection" 0.0 0.99 0.99 4.64 NDS Puzzle
"The Sun Crossword Challenge" 0.0 8.0 8.0 0.0 NDS Puzzle
Lumines 0.0 1.99 1.99 3.1 PSP Puzzle
"Cookie & Cream" 32.49 0.0 0.0 9.99 "Cool Stuff" Puzzle
"The Mysterious Case of Dr Jekyll and Mr Hyde" 0.0 3.6 3.6 0.0 NDS Puzzle
"Pac-Man World 2" 0.0 35.88 35.88 0.0 GameCube Puzzle
"Bejeweled 3" 0.0 13.64 13.64 0.0 NDS Puzzle
"Puzzler Collection" 0.0 3.38 3.38 0.0 PSP Puzzle
"Smart As" 26.99 6.99 6.99 17.88 "PS Vita" Puzzle
"Gobliiins 4" 3.05 0.0 0.0 9.88 PC Puzzle
"Vampire Moon: The Mystery of the Hidden Sun" 0.0 10.7 10.7 0.0 NDS Puzzle
"Mr Driller: Drill Spirits" 0.0 10.88 10.88 0.0 NDS Puzzle
"MahJongg: Ancient Mayas" 0.0 4.69 4.69 0.0 NDS Puzzle
I-Spy 18.85 0.0 0.0 8.85 NDS Puzzle
"Pac 'n Roll" 0.0 19.88 19.88 0.0 NDS Puzzle
"Beautiful Katamari" 0.0 15.85 15.85 0.0 "Xbox 360" Puzzle
"Grim Tales 1 & 2 - The Hidden Mystery Collectives" 7.67 0.0 0.0 11.88 PC Puzzle
"Ape Escape P" 0.0 12.88 12.88 0.0 PSP Puzzle
"Puzzle Bobble Galaxy" 0.0 14.88 14.88 0.0 NDS Puzzle
"Brain Assist" 0.0 10.88 10.88 0.0 NDS Puzzle
NCIS 0.0 6.16 6.16 0.0 "Xbox 360" Puzzle
"The Professor's Brain Trainer: Logic" 0.0 5.99 5.99 0.0 NDS Puzzle
"Safari Venture" 0.0 4.99 4.99 0.0 PC Puzzle
"Peggle 2" 0.0 9.99 9.99 0.0 "Xbox One" Puzzle
Azada 0.0 17.85 17.85 0.0 2DS/3DS Puzzle
"Aqua Panic" 6.15 0.0 0.0 4.24 Wii Puzzle
"Midnight Mysteries: Edgar Allen Poe" 0.0 12.88 12.88 0.0 NDS Puzzle
"Last Window: The Secret of Cape West" 0.0 31.88 31.88 0.0 NDS Puzzle
"Candle: The Power of the Flame" 14.99 0.0 0.0 27.88 "PlayStation 4" Puzzle
"Jewels of the Tropical Lost Island" 0.0 4.01 4.01 0.0 NDS Puzzle
"Pic Pic" 0.0 15.88 15.88 0.0 NDS Puzzle
"Trine: Ultimate Collection" 0.0 39.99 39.99 0.0 "Xbox One" Puzzle
METEOS 0.0 10.16 10.16 0.0 NDS Puzzle
"Hot Pixel" 0.0 3.71 3.71 0.0 PSP Puzzle
"Mahjong Mysteries and Legends of Athena" 0.0 7.54 7.54 0.0 NDS Puzzle
"Hidden Mysteries: Royal Family Secrets - Deluxe Edition" 2.99 0.0 0.0 0.0 PC Puzzle
"Origin & Fate - 5 Game Pack" 7.7 0.0 0.0 0.0 PC Puzzle
"Professor Layton vs Phoenix Wright: Ace Attorney" 0.0 49.88 49.88 0.0 2DS/3DS Puzzle
"Cradle Of Rome 2" 0.0 6.99 6.99 0.0 NDS Puzzle
"Abandoned: Chestnut Lodge Asylum" 3.97 0.0 0.0 0.0 PC Puzzle
Pac-Pix 299.99 0.0 0.0 3.76 NDS Puzzle
"Buzz! Brain of the UK" 0.0 1.99 1.99 4.71 PSP Puzzle
"Witch's Curse" 0.0 4.49 4.49 0.0 NDS Puzzle
"Deal or No Deal" 0.0 8.88 8.88 0.0 PC Puzzle
"The Humans" 0.0 10.88 10.88 0.0 NDS Puzzle
Gardenscapes 0.0 57.85 57.85 0.0 2DS/3DS Puzzle
"Thrillville Off the Rails" 0.0 3.05 3.05 0.0 Wii Puzzle
"Paw Patrol On A Roll" 27.84 0.0 0.0 39.88 "Xbox One" Puzzle
"Curse of the Amsterdam Diamond: Youda Legend" 0.0 15.88 15.88 0.0 NDS Puzzle
Chessmaster 7.47 0.0 0.0 6.22 PSP Puzzle
Zendoku 0.0 1.99 1.99 8.88 PSP Puzzle
"Murder on the Titanic" 0.0 15.88 15.88 0.0 NDS Puzzle
"Who Wants to be a Millionaire?" 0.0 3.73 3.73 0.0 NDS Puzzle
"Mystery Cookbook" 5.65 0.0 0.0 0.0 PC Puzzle
"Brick 'Em All" 0.0 13.85 13.85 0.0 NDS Puzzle
"Mystery Case Files: Prime Suspects" 4.99 0.0 0.0 0.0 PC Puzzle
"Challenge Me: Brain Puzzles 2" 0.0 1.99 1.99 10.88 Wii Puzzle
"Diner Dash" 0.0 14.88 14.88 0.0 NDS Puzzle
"Carol Vorderman's Sudoku" 0.0 8.88 8.88 0.0 "PlayStation 2" Puzzle
"Crime Scene Investigation" 0.0 3.99 3.99 0.0 Xbox Puzzle
Zendoku 0.0 8.87 8.87 0.0 NDS Puzzle
"Margots Bepuzzled" 0.0 4.9 4.9 0.0 NDS Puzzle
"The Sims 4 Moschino SP15" 0.0 9.99 9.99 0.0 PC Simulation
"The Sims™ 4 Laundry Day Stuff" 0.0 9.99 9.99 0.0 PC Simulation
"The Sims 4 My First Pet Stuff" 0.0 9.99 9.99 0.0 PC Simulation
"Minecraft: PlayStation 4 Edition" 33.05 0.0 0.0 35.88 "PlayStation 4" Simulation
"Minecraft Digital Download" 0.0 14.99 14.99 0.0 "Xbox One" Simulation
"Job Simulator" 0.0 15.99 15.99 0.0 "PlayStation 4" Simulation
"The Sims 4: Fitness Stuff Pack" 0.0 9.99 9.99 0.0 PC Simulation
"Football Manager Touch 2020" 0.0 29.99 29.99 0.0 Switch Simulation
"The Sims 4 Discover University (PC Digital Download)" 21.8 0.0 0.0 0.0 PC Simulation
"The Sims 4" 29.99 39.99 39.99 16.31 PC Simulation
"Farming Simulator 19 Platinum Edition" 34.99 0.0 0.0 0.0 "PlayStation 4" Simulation
"Farming Simulator 19: Platinum Edition" 0.0 39.99 39.99 0.0 "Xbox One" Simulation
"The Sims 4" 29.99 0.0 0.0 24.99 "PlayStation 4" Simulation
"Minecraft Starter Collection" 24.99 0.0 0.0 29.25 "Xbox One" Simulation
"Farming Simulator 19: Platinum Expansion" 0.0 15.99 15.99 0.0 "Xbox One" Simulation
"Goat Simulator" 0.0 7.99 7.99 0.0 "Xbox One" Simulation
